Date,FECRX,SGIIX,FEBIX,FEREX,FEGIX,FEHIX,SGOIX,FERLX,FEAIX,FDUIX,FESCX,FESMX,FEVIX,HYG,LQD,SGOV,URTH,AGG
2017-04-30,0.0030595870329885866,0.002261618129011156,0.013221287848605101,-0.006114895987613278,-0.010303354394625819,0.008510352380234787,0.009042336361622993,0.00365885303754232,0.028068940948082766,0.0056824988527324205,0.003988154797098131,0.00800162132116089,-0.0024415502184654825,0.008156395578267306,0.011888449923000088,0.0007436436970869043,0.01682260825587467,0.009070314370445365
2017-05-31,0.0045383796662601394,0.013192202177866763,0.016485352223652106,-0.0037860983600640497,0.01503742488418669,0.005507825243645792,0.02281062092393782,0.004003272316539741,-0.015995429296261632,0.013472998153748694,-0.023996754864035852,-0.0044035818151035855,0.004405432047027924,0.010314418019917282,0.013331599684914597,0.00015385541808976555,0.02083877846319604,0.006870964166753923
2017-06-30,-0.00010528143076382612,0.0005140813286894641,0.004452723651071189,-0.00052877263266915,-0.018233527085875223,-0.003375410433678172,-0.0043807602327821105,-0.004592451354411886,0.012892362288894343,0.0018449271107339182,0.02444849717140074,0.01583352640839686,0.006335237476708944,0.00132551090583366,0.004802634144213114,0.0010286352199930793,0.004014883276982184,-0.00018242404540202983
2017-07-31,0.0066634830153742275,0.012328679346940818,0.008361876379723299,0.06260533871767082,0.01625070389645633,0.007754129102626406,0.014399939569367692,0.00840022110966121,0.009407834310608543,0.006671562335915038,0.01016984048647429,0.008853207285488107,0.011138066554515547,0.010192075234667364,0.007654290364372374,0.0003280067933941755,0.024274704317736262,0.003340031997347115
2017-08-31,-0.0006324930375219973,0.0016915435526219103,0.0011971329258164687,0.011103774021374857,0.05711029425615832,-0.00525920854478501,0.0047319561156289325,-0.002617887065105684,0.00328956140969483,0.010501274688023976,-0.01457770866255359,-0.015272041793357838,-0.00047906767929961624,0.0006542266242905992,0.0067717256385280145,0.001137524481803709,0.0008506163868891026,0.00941294158970929
2017-09-30,0.0038100381266814587,0.013677705147777441,0.013500485433597387,0.030255276803694553,-0.0615882703778694,0.009255034585705646,0.005494512632244319,0.003903865625757952,0.056830794282225705,0.0037355317005249855,0.04957337908098958,0.038959081901854375,0.021083092109486445,0.006007729361750647,-0.0004940725615993902,0.000721920405836407,0.02112915493291556,-0.005715959323988162
2017-10-31,0.005713183566438129,0.013659966771234489,0.010071352252462251,0.021318217657212202,-0.027058263305763997,0.006121613706205897,0.011319218722789959,0.0012926253160265855,0.011892214854896332,0.0027749318794423328,0.008607737706778806,0.022694222026336863,0.014077902216155014,0.0008477377828104427,0.0019266047466888203,0.0006998713585262273,0.02128687885004199,0.0009785130840611611
2017-11-30,-0.00021095153772510145,0.011996642793583812,0.006915333002915247,0.0017040027427448479,-0.010650926980091069,2.0077801879070378e-05,0.004631509162094982,-0.0002941913976458599,0.007664816008907005,0.0018257987610266202,0.03165520803992239,0.037275869908403925,0.01573337133769348,-0.0036771946418554524,-0.0012330791313556189,0.0005473688141437449,0.01956223170201965,-0.0014828983404473473
2017-12-31,0.002971516535762886,0.04335775790191887,0.005393051264037885,0.05758133633305906,0.037081436365041354,0.001242894148303364,0.02202077385024981,0.002960407774038165,0.1280799655495488,0.007648971223967571,0.005067001458076925,0.0025934430385912144,0.11138420567546947,0.002457322295328357,0.012204662490732598,0.0007437262989855586,0.015719073575611198,0.004751864295809316
2018-01-31,0.009962575558335685,0.03776775760001905,0.025787164150120168,0.05155912264210816,0.010380721463453924,0.0101657333150722,0.03132431355995369,0.011125364337700727,0.031876754571736,-0.0029390050380613264,0.019279979152086346,0.02771630957094029,0.04315835020828329,0.0004594975528384726,-0.012257239750034898,0.0013123352930022314,0.05186706532027796,-0.011250499013009674
2018-02-28,-0.00031679688339936174,-0.04142976916886987,-0.02968459561196235,-0.05775193351414332,-0.08618738012588445,-0.010191322883768561,-0.041522479704823256,-0.0025787879234933087,-0.0370174249798656,-8.771595355572259e-05,-0.04736223087645175,-0.043991259178006725,-0.038081876041162754,-0.008674819013367752,-0.0223720718731224,0.0008314699903604339,-0.043590821054412476,-0.010087442870702068
2018-03-31,0.0024316571075149174,-0.005593379999923043,-0.0014779805578856164,-0.004936131695181811,0.016239932608258734,0.00924641620715727,0.0024067565666097135,0.0045936139435034384,-0.02267720629290393,0.0027879994049098134,0.008095220531838088,0.009621305223096677,-0.009775115070458362,-0.0023179409477108726,0.005567817113875773,0.0013020429078505202,-0.017035422251462484,0.006711285079551654
2018-04-30,0.003914649633065759,0.005113461204761638,0.001168714929135506,0.04257939096749497,0.0036876528142302245,0.0019158159434340405,0.006402674080157045,0.0022542013739144107,-0.0031126040442189806,-8.826568212128016e-05,0.004018052061720123,-0.003252363696279792,0.004935966740556408,0.004795489492429583,-0.015659707149171864,0.0010386638686170624,0.007460324281400643,-0.009410226851825909
2018-05-31,0.00010562090735355412,0.003561109589357514,0.003094554930672011,0.017050208540462908,0.002449660793611308,0.003166434415485808,-0.011133412550321853,-0.0019956298612141543,0.030655866197914383,0.010491665109788606,0.04517439938846146,0.04177364745026613,0.013261186126820812,0.0005037780670358316,0.005214017376749203,0.0014984665235191486,0.006607358740659874,0.006618785859010101
2018-06-30,-0.0024421353938006707,-0.009462663410799599,-0.00627456514406044,-0.012131327577672879,-0.01893725517788969,0.003504498348636309,-0.014073152395300714,-0.0004943852554541994,-0.01790134282752487,0.001820674483039575,0.0035639420611790484,0.004389000545346855,-0.004362569257052917,0.000988332670106784,-0.004872634071279136,0.0014871576751822602,0.0015376218506628625,0.0010260202661733775
2018-07-31,0.010047170865254751,0.016206056895493592,0.016403031147961045,0.009185160293151862,-0.04981308168368481,0.005644493472824363,0.0122350682809369,0.008737435202696764,0.005608630367559098,0.004687918260174007,0.02489137134087871,0.01704471710754918,0.020447914726262395,0.016777359243681955,0.013438241684322616,0.0013885815223295683,0.030070679818386736,-0.0002923520420829995
2018-08-31,0.004249407348436929,-0.006378853042447896,-0.009574765971762211,-0.03403249020168908,-0.109436441822098,0.004174685725427452,-0.020145190429773585,0.005219877873836598,0.005577090307472554,0.0018186943517515264,0.024142965027417196,0.03154944236057511,0.00477088669601633,0.007077971181524312,0.0001995187158518874,0.0015859551954597872,0.011433250773086323,0.005679862045731898
2018-09-30,0.005949250742830259,0.0038856384130079302,0.003456851975288,0.03564119032679813,-0.008094242249722106,0.006421761115761093,0.008635068154202452,0.008205003209371231,-0.01691620596643917,-0.0029475654488413383,-0.016727632027325634,-0.010875894211374804,-0.00047473808215581226,0.005245104680226209,-0.0014077732889058447,0.0013994041725571282,0.0074627299631697674,-0.006196760292408565
2018-10-31,-0.0029692055457543054,-0.0452708429684352,-0.036609937115539504,-0.0905854122843942,-0.0029674221483610985,-0.00782716398434935,-0.05177350976327166,-0.0034605855694338494,-0.1122709053687505,-0.006811809262675106,-0.09048486855757765,-0.09558345440463056,-0.03895484441899588,-0.019767594481394313,-0.02049265509594289,0.001706523780312219,-0.07135078473988055,-0.0064405665138846935
2018-11-30,-0.00811584770078011,0.007050814664402383,0.001755749240976101,-0.03371037095608864,-0.001488126975126125,-0.013605233615008872,-0.0008599225806964483,-0.01154136226739555,0.0050842738478207306,0.004759168333491326,0.023510918720224483,0.03152962168451867,0.0158180479490051,-0.003991057067221027,-0.003584610134690469,0.0018584907471397294,0.01126090050522599,0.007714928784134267
2018-12-31,-0.028810173422149532,0.007291992973002648,-0.02947196620119097,-0.05258070990367458,0.08941888174747348,-0.0161685464036867,-0.005261760915425073,-0.032564967161944014,0.15006400388313934,0.006680942802243628,-0.11430082818865772,-0.11333583326307228,0.09824118898623868,-0.02088801800928286,0.018594940108237923,0.0018277983427961164,-0.07641237186945227,0.019812046995016486
2019-01-31,0.024831830340893868,0.07221140196940179,0.048241768694067044,0.09481098048169367,0.07592338521744635,0.024940462108101746,0.053709641595428126,0.03452342997212221,0.1272727249536698,0.005696963980997838,0.11160823782489748,0.10291431861975453,0.08052891995805367,0.04944529878211523,0.03368149956357036,0.0017495525008699442,0.07721575219323507,0.009109114019558273
2019-02-28,0.021935021462412108,0.020806671676364186,0.01811466317063326,0.013067543929780934,-0.015893167302061917,0.015757880298868487,0.01641481264122957,0.020317581205905544,0.05389478815154902,0.008557358987070884,0.039908477496880534,0.0437346403748784,0.022246813055456727,0.012145705371567894,-0.0020380337003997884,0.0018484247916445984,0.029778545123249067,-0.001138329921226866
2019-03-31,-0.00690118858641009,0.004469740517137666,0.006295343233163164,0.010712835689254074,0.012273924236972045,-9.439921435394627e-05,0.007649754098847161,-0.0033004751122558407,-0.0007465908208837968,0.0132834523916463,-0.01914266959891142,-0.005542057673772471,0.0005441336952858311,0.012909117000162063,0.029289556526980842,0.0017496271359656035,0.014858980857367587,0.021226162653550817
2019-04-30,0.02225607989022782,0.02064812047344078,0.014144075700654124,0.004758659317617209,-0.05296753518943953,0.007608071887163392,0.01729228416667916,0.01861294470660102,0.019051215781876518,0.006531889477570996,0.039073989548035204,0.03954594736295025,0.023382275679024955,0.009861208887811834,0.004363760309104681,0.0019251224566738667,0.03716624498039245,-0.0020036890468616564
2019-05-31,-0.01007972431695725,-0.04447159509336884,-0.029454369980162154,-0.08353065406867333,0.018867971423048635,-0.004006744239788307,-0.028192489642262508,-0.01026294861570931,-0.0769795403166067,0.012157334086509541,-0.08133956375456364,-0.07999427347322874,-0.056322973247778796,-0.01933613396547207,0.016505635319824075,0.002121685077217883,-0.05787796702399328,0.01910873702611049
2019-06-30,0.006096049411613791,0.06333258950103038,0.04118911284606708,0.09852489145175558,0.15939161206312957,0.016643544707874547,0.05332768992936976,0.005256471491036141,0.08617963592517475,0.004578048271551172,0.06853105775703949,0.077393735839004,0.0703828228633192,0.03154536001822006,0.0324675858363217,0.001815216237116113,0.06340508689816038,0.010985565130333441
2019-07-31,0.010217106386745778,-0.001029890046600257,-0.004920169432607868,-0.027686941218259098,0.01711340140492723,0.005381999298254225,-0.01174572608469393,0.011403489684698176,0.02449721528145843,0.003636218634502475,0.0075073873378739275,0.01029558916026807,0.009994712402025652,0.0015666877433870852,0.0025401214686133766,0.0018045392155066065,0.009228840036517028,0.0018181108948682745
2019-08-31,-0.0060538715460702885,-0.008419212992689884,-0.005855676092464179,-0.06233175978801431,0.1334830784368588,0.005591589848228606,0.004508458505752877,-0.004926730749047925,-0.02962178652502545,0.012937055480919613,-0.05436430865790087,-0.041220842719735695,-0.02083333986279845,0.006896860643076375,0.038860355664179114,0.0016947000970801707,-0.02198990190866479,0.027827875933943425
2019-09-30,0.012458282930824849,0.01923429877160565,0.013341267189672212,0.02989004759306413,-0.08510651389199864,0.00182664699113122,0.017135654263857214,0.0032198197329684763,0.016550006822934726,-0.0019264993997902824,0.03979697984964026,0.03142766281765175,0.017021230830726042,0.004390269859350315,-0.0075593778589947425,0.0016184072995302223,0.021593902764652118,-0.006120680285958469
2019-10-31,-0.004989017111181382,0.011900518911321267,0.012604403485085847,0.019038531397247205,0.03948075746370394,-0.0052264261932633005,0.012434926459848228,-0.0039841702813827595,-0.0036175329848580073,0.0017700233053807857,0.01746221292238448,0.010764224707949133,0.0047072264168164235,-0.00011513466595902688,0.004451692874016366,0.001607755959796009,0.025495862322509888,0.002080995564265775
2019-11-30,0.01204015031955108,0.00571251843664955,0.005113617534035164,0.014126203638901602,-0.020291220242093178,0.0025386738959269906,-0.0035657433185919407,0.006104088238596983,0.03667387285772472,0.002785431974675623,0.024790059671371045,0.029645034048538355,0.010411090143470858,0.005679264453175348,0.004750190862196968,0.0010823802737907062,0.02804924506840445,-0.00034522775502487946
2019-12-31,0.014984010873484443,0.07388434610319328,0.026279835178053323,0.0586756988619499,0.07908598163792413,0.015533784992127542,0.06608295767192396,0.019908618892187313,0.02533825442341997,0.0036180208136487035,0.027811724704691843,0.028083949651383833,0.11001474409639345,0.01911289621468426,0.005273386232163446,0.001115614795237585,0.030478996260954627,-0.00046754172801877214
2020-01-31,-0.0017169113513181289,-0.027314868331796527,-0.021068842633417684,-0.08125690855940215,0.013793024043893709,-0.0006666358437975584,-0.02530622619439138,-0.005549119467949559,-0.0055790217306934675,0.01471622484517865,-0.033705523668501436,-0.026042190885248395,-0.029459659164161045,-0.004662180135890148,0.0244609550742525,0.0012031190688561733,-0.010629706684456064,0.020289631589570867
2020-02-29,-0.01879128075488934,-0.06269870479710571,-0.04687862061786796,-0.09882086784635302,-0.06559765689986141,-0.015642369985804705,-0.05737013010607528,-0.023976533084475338,-0.042075734108172,0.013626425570814282,-0.10177413544844682,-0.09483173284562119,-0.06801589527956653,-0.012895038762786415,0.010913285343327361,0.001181292746166518,-0.08247212528952885,0.015846713321310713
2020-03-31,-0.11560551511567385,-0.11626143206577189,-0.09635071336204049,-0.19026428038064258,-0.05564229623923567,-0.10648970777889821,-0.10350953370493543,-0.06538400610217909,-0.1987555104928861,-0.09503227069723053,-0.25074442088851034,-0.2024274657027657,-0.13268993854799005,-0.1002802939516817,-0.06311801835049369,0.002044807524237191,-0.1309243657917143,-0.005267911352857202
2020-04-30,0.04896978637064353,0.09850739462696545,0.07002431161825151,0.13736261845964792,0.29185022958626705,0.04583121603053408,0.07978202925380407,0.029158074997191585,0.10415718487380077,-0.027145807354349905,0.13108113774655772,0.14124851504031177,0.11126563781879617,0.048836217043910723,0.04845756488059316,-0.00019673453716595457,0.10817376121860756,0.017190752017241184
2020-05-31,0.03653887154733759,0.028726620427672822,0.016331642550697634,0.04347829594021624,0.03623193999210872,0.02790031042545804,0.027535419729737498,0.021113155953510265,0.05502682724110142,0.017473078808579512,0.04798859421977908,0.07272487509640757,0.02190226826889119,0.029464919017735625,0.02460223510473525,-0.0001746070927227672,0.05025486851098493,0.006725355984945169
2020-06-30,0.010482438017999529,0.015660436479314033,0.01442163741103264,0.01912414758928649,0.046894343899535285,0.022346716353693008,0.018758430519579372,0.0021136661373728494,0.019216135666191958,0.02638707670777163,0.020611046369891195,0.013390383368606873,0.00918564636477881,-0.005834534515038459,0.02127572319654969,0.0002589862910096219,0.026179775978881326,0.006591009783985191
2020-07-31,0.02292176461819717,0.04699989552846695,0.03321058572519431,0.028973743933186302,0.14499004554402517,0.032906358603878916,0.03244189614367965,0.01621430183321393,0.04463219880557223,0.012843375236357257,0.03292151982470726,0.04560778268963661,0.05885918469595097,0.050605037251330476,0.03100109693547637,5.990015927026526e-05,0.048947299040474235,0.013332213524433811
2020-08-31,0.018868242234511,0.034599006161714074,0.01788301330411901,0.037631408804355226,0.005490796428868627,0.020277462417280345,0.02420396285195503,0.013095337423403297,0.019153046265977913,0.00483602622256063,0.046269693324523464,0.03571247596928506,0.04355296347070858,-0.00022288077776644322,-0.017783251985743376,5.9985703258824685e-05,0.06528706187678224,-0.008235903688310064
2020-09-30,0.0022407982311498653,-0.02418122472165163,-0.017259533713924746,-0.04767956279950025,-0.04914673506498002,0.0037045466057692433,-0.010779429742984736,-0.0033620672377004945,-0.009758183537236897,0.0018736850053715504,-0.03703827701934492,-0.03330975390956892,-0.03459629539873976,-0.009316900207591239,-0.004397056641801456,7.005339476884309e-05,-0.033411031212133846,-0.0009735142190421264
2020-10-31,-0.006062797250482532,-0.019507879228742087,-0.0201737631818385,-0.03142440918224143,-0.026202455912922695,0.006808454790426355,-0.020117519450578047,-0.00830530386213757,-0.01788332199142928,-0.001077321022137201,0.03136612796929161,0.022449179600429137,-0.014789612675133457,0.004033316090532146,-0.0051037200648377246,5.026380028727573e-05,-0.0300441287099783,-0.005583003207226711
2020-11-30,0.02382530347485856,0.08890473140698707,0.0806885542114022,0.168820349514184,-0.0678215463799986,0.02619048853085615,0.08597084772445984,0.02666526886982723,0.1007063093477869,0.01769836843166006,0.17423285943340394,0.14276645448150682,0.08429572409892216,0.03351272009763617,0.037715333976799936,4.972657956070492e-05,0.12856105604469992,0.012067545120458156
2020-12-31,0.023990618940320507,0.05789561355041273,0.041895275307482605,0.07102606567927383,0.043523612260909283,0.016968346767219034,0.034905811293606925,0.01523311146036943,0.27050971288271364,0.014614218882357255,0.06797911403133994,0.064612088848224,0.04926460638179675,0.01957969858348174,0.0015065895584052136,5.997190677065056e-05,0.03932253395854657,0.00085740179077054
2021-01-31,0.011308659270018007,-0.016894112252030857,-0.009799564878553713,0.006699421719337684,-0.03655245256956985,-0.00010443063465526148,-0.008412800783881846,0.00020622981477047553,-0.027809612010569085,0.015407773070889474,0.02039256984488791,0.014880466946790127,-0.02344979771057698,-0.0037803262118542014,-0.018316135660714106,4.9988442957227264e-05,-0.00818450799903625,-0.007445666776196291
2021-02-28,0.010605854455097541,0.02098482030849791,0.006257481816520638,0.08939651657409575,-0.07507995118251232,-0.006893618023058434,-0.007327463494790187,0.0019219390706530781,0.02664575788431045,-0.0028408477599988213,0.0879331258026892,0.06846696071184155,0.0517609382021893,-0.002446913091048164,-0.022633188465105536,0.0,0.02493502549977622,-0.015181544644798484
2021-03-31,0.011935841070986886,0.03722270896666835,0.035707511570187034,0.023416829894538527,0.01813471850532067,0.00013229742598941385,0.027583529177695354,-0.00040581808289619214,0.04847339686639951,0.005744353263019031,0.053214333545832826,0.04715816885644619,0.04211073861018333,0.012156012258480509,-0.01478037509291763,0.0,0.03693011965579518,-0.011463049530314628
2021-04-30,0.008701589145279298,0.03791552142417576,0.032162576350600824,0.038599191018725554,0.05089069533720347,0.003053261816772679,0.02268419576893521,0.003526836124774224,0.059153587183239154,0.010494411960463745,0.04009412800668333,0.044106569765440806,0.050632741789172986,0.006375930014865139,0.010431804187841065,0.0001599372012592859,0.043210456535952346,0.007320253556552636
2021-05-31,0.004833348594347031,0.04028869004390412,0.03365454910882315,0.054214728745587415,0.10694103667006982,0.006548993805797654,0.04029583861782404,0.00470019277699163,0.012044062794129617,0.007576792719530934,0.02235111320810823,0.002796410732280652,0.03568133732124523,0.00039041754128632533,0.006226517319437352,4.008926543108693e-05,0.016098922572813423,0.002038274853524369
2021-06-30,0.012589018501105276,-0.018063536144717007,-0.007961260669730796,-0.024641641249658064,-0.10244264243795831,0.01899955184775437,-0.017768381380647513,0.0001808424667146813,0.014620879272725595,0.007543949063901767,-0.010142198185821516,-0.011233177383066062,-0.01789715560003513,0.013246444219279008,0.022114684628500747,-2.9932118231879024e-05,0.015723297962668914,0.008279243326220431
2021-07-31,0.0070217768984444096,0.006475274028846734,0.0008804676255163013,-0.004716953288072534,0.024776627205353785,0.004327648985412269,0.0,-0.0030305771613566845,0.028454708205617685,0.0075051628729292386,-0.02084552416012564,0.0036468671038121236,0.011389563031818817,0.0010481159864530465,0.01418988096912166,1.9955342793531727e-05,0.017855894554013707,0.011165212369606659
2021-08-31,0.006128059026280663,0.004971533248469884,-0.004273634649439639,-0.01649289976186985,-0.03963538496754082,0.003329640509941223,-0.0007234683848963419,0.007459736809938722,0.015334236313079064,-0.0018605254914187963,-0.0030583067440148604,0.019873300271036953,0.01126130172599038,0.00608784007519847,-0.003439958217079875,2.004402915978254e-05,0.024761169813292794,-0.002003358032604985
2021-09-30,0.01069829220296703,-0.02982693936035008,-0.026543413927716863,-0.010215958646744627,-0.06603392902211458,0.002106514196421605,-0.02751625003268554,0.0011262363206621107,-0.049807099487369055,-0.004680270892941207,-0.02965239319462243,-0.0401495658364045,-0.03162591203138798,-0.0037006734469214875,-0.015073973522350625,3.002089971304578e-05,-0.04211487945118553,-0.009172010837721567
2021-10-31,0.00723195282788458,0.033443455248606035,0.030223745054341,0.052969809114288946,0.0463987370648431,-0.0034221954156072876,0.019731892487048652,0.0012187651525801257,0.0553936534737578,-0.001884088032673703,0.029504990173202073,0.05922387962845299,0.044618120500866665,-0.0031082258924618467,0.005309694004960175,-2.0132105809311795e-05,0.058358466547147714,-8.735022520667268e-05
2021-11-30,0.0032055084690720825,-0.035553763421856344,-0.03229285291123274,-0.04623634183361158,-0.013935831668029808,-0.007787667088893668,-0.03249366228978001,-0.01012608064319409,-0.021174337548803823,0.010447604285888534,-0.03070638040260143,-0.0301813948413463,-0.04227207345495032,-0.011690101245173667,-0.0011858750753500624,2.9931520955983615e-05,-0.02047216799010998,0.0027086266682436744
2021-12-31,0.013209013041329598,0.09105598243193103,0.07523419359192607,0.038129085400081975,0.02913118254894531,0.014537324518517192,0.06348949868757159,0.01634378390509106,0.1881192147968207,0.0028328466166258615,0.0454065047358172,0.051169616481127944,0.14754114143410946,0.022842055096561564,-0.00034129145742611833,0.00013023385082444605,0.04015530713502735,-0.003587416016069267
2022-01-31,0.004968224280751832,-0.004008677989833287,0.005802710882859774,-0.003831419561830529,-0.05349619980626885,-0.02002916823213008,-0.011184032667524768,-0.002857964061035667,-0.056230812724192614,-0.01411312421410682,-0.053535328822417294,-0.07255898355179946,-0.0024051159351216045,-0.02654897670070444,-0.03591942095150258,0.0,-0.05172918396131254,-0.01998614905130147
2022-02-28,-0.001157841472364085,-0.0072755521436767,-0.004774024138027411,0.008653875925513255,0.09256786307521336,-0.012756511261718728,-0.00038997588848843634,-0.006912798443244883,-0.06590471235980677,-0.0057392721547820935,0.039487676061843224,0.012112379704312337,-0.00723226282676015,-0.008591095622403233,-0.021314354053520446,6.982903109897798e-05,-0.029146019645864052,-0.011456627586758361
2022-03-31,0.0011920727796717046,0.014813766236707604,-0.00389130642264246,0.04480467269016741,0.08431782373443197,-0.012617583483118033,-0.0011703840870394,0.0026811614021222674,0.02676805646524505,-0.02800994619986763,0.009240359651258467,0.013083788900269067,0.03205427798467553,-0.012871108692444011,-0.028937841963782573,0.000280009112764823,0.028736738078395385,-0.028121851336459502
2022-04-30,-0.001055438608389414,-0.053011804942090346,-0.0266006519881532,-0.05200734339180468,-0.06085657866454652,-0.026267672741016823,-0.04375005258074505,-0.006955188058660577,-0.07120135071733136,-0.020928561884786756,-0.08341811622223871,-0.07106642406359631,-0.06117647150790473,-0.04180286708554204,-0.06699237857470308,0.00027975265662627535,-0.08380157315373105,-0.03805869000291551
2022-05-31,-0.02350301664125176,0.014765563636676804,0.021375823726886845,0.020211776191873643,-0.05239988953780417,0.001478224750933288,0.011029360486137785,-0.019858082251982934,0.0038547808909075165,0.002055677815345325,0.015538202602465967,0.007662544805218774,0.015037555795379687,0.016298804948177814,0.01863885948336419,0.0004498645777664123,0.0044285102560244205,0.007605484722455369
